CLIENTE;NRO. VA21;POS. VA21;CLASE DE DOC;REF.CLIENTE;DOC. REF;PRIORIDAD;MOT. RECHAZO;INDICADOR DE BLOQUEO;FECHA DE BLOQUEO;OPERADOR DE VA;CODIGO ITEM;DESCRIPCION ITEM;CANTIDAD SOLICITADA;TIPO DE ITEM;ESTADO ITEM;CENTRO;PLAZO LOGISTICO;FECHA DE EMISION NECESIDAD;FECHA ENTREGA ESPERADA;MES ENTREGA;NRO. SOLPED;POS. SOLPED;REPARTOS;FECHA EMISION SOLPED;FECHA APROBACION SOLPED;GRUPO DE COMPRA;NRO. OC;POS. OC;ALMACEN OC;Q CANT. OC;OPERADOR OC;FECHA EMISION OC;FECHA APROBACION FINAL OC;PRIMERA FECHA ENTREGA OC;FECHA ENTREGA OC;GRUPO DE COMPRA OC;PROVEEDOR;ADJUDICADO EN OC;CANTIDAD PENDIENTE DE ADJUDICAR;CANTITAD TOTAL PENDIENTE RECEP.;CANTIDAD TOTAL RECEPCIONADA;NRO. RECEPCION;FECHA RECEPCION;ALMACEN RECEPCION 1;NRO POSICION RECEPCION 1;Q RECEP. DE OC;FECHA SELLO;OPERADOR RECEPCION;TEXTO COMENTARIO;NRO. VL;CANTIDAD PICKING;Q VL;OPERADOR PICKING;FECHA PICKING;FECHA CONTABILIZACION VL;NRO DE CARGA;TXT CARGA;RESPONSABLE DE CARGA;FECHA DE CARGA;NRO. ALMACENAMIENTO;CANTIDAD ALMACENADA;OPERADOR ALMACENAMIENTO;FECHA ALMACENAMIENTO (LOGIN);FECHA DE ALMACENAMIENTO SELLO;FECHA CUMPLIMIENTO FINAL UNIFICADA;NRO. CONSUMO;CANT. CONSUMO;FECHA CONSUMO;TIEMPO DE APROBACION SOLPED;COLOCACION OC;TIEMPOS DE APROBACION OC;ENTREGA VA01/OC;PRIMERA RECEPCIÓN - ENTREGA;PRIMERA RECEPCIÓN - TIEMPOS RECEPCIÓN;TIEMPO PICKING;EMBALAJE;CAMION;TIEMPOS RECEPCION CLIENTE;ENTREGA AL CLIENTE;DIAS DE DEMORA;TIEMPO EMISION / ENTREGA;NRO. VA01;POS. VA01;FECHA EMISION VA01;RESPONDIDO;NO RESPONDIDO;RESPONDIDO AT;RESPONDIDO FT;dDIAS DEMORA;dDIAS LIBERACION SOLPED;dDIAS RESPUESTA;dDIAS PROCESAMIENTO ;iLIBERACION SOLPED;iRESPUESTA;iPROCESAMIENTO;CLASIFICACION
00377-YPF 3° loop;4000006696;10;ZPIN;PI CAMPERAS ADM;;0;10;4;24/4/2026;RTELLO;1012697;CAMPERA C LOGO T S STAFF;5;Materiales genericos;CUMPLIDO;MR01;1;21/4/2026;28/4/2026;abril;10148278;10;1;21/4/2026;21/4/2026;C28;;0;;0;;;;;;;;0;5;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;1;;;0;3;;;3;;COMPRAS ABASTECIMIENTO
00377-YPF 3° loop;4000006696;20;ZPIN;PI CAMPERAS ADM;;0;10;4;24/4/2026;RTELLO;1012698;CAMPERA C LOGO T M STAFF;10;Materiales genericos;CUMPLIDO;MR01;1;21/4/2026;28/4/2026;abril;10148278;60;1;21/4/2026;21/4/2026;C28;;0;;0;;;;;;;;0;10;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;1;;;0;3;;;3;;COMPRAS ABASTECIMIENTO
00377-YPF 3° loop;4000006696;30;ZPIN;PI CAMPERAS ADM;;0;10;4;24/4/2026;RTELLO;1012699;CAMPERA C LOGO T L STAFF;10;Materiales genericos;CUMPLIDO;MR01;1;21/4/2026;28/4/2026;abril;10148278;30;1;21/4/2026;21/4/2026;C28;;0;;0;;;;;;;;0;10;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;1;;;0;3;;;3;;COMPRAS ABASTECIMIENTO
00377-YPF 3° loop;4000006696;40;ZPIN;PI CAMPERAS ADM;;0;10;4;24/4/2026;RTELLO;1012700;CAMPERA C LOGO T XL STAFF;15;Materiales genericos;CUMPLIDO;MR01;1;21/4/2026;28/4/2026;abril;10148278;40;1;21/4/2026;21/4/2026;C28;;0;;0;;;;;;;;0;15;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;1;;;0;3;;;3;;COMPRAS ABASTECIMIENTO
00377-YPF 3° loop;4000006696;50;ZPIN;PI CAMPERAS ADM;;0;10;4;24/4/2026;RTELLO;1012701;CAMPERA C LOGO T XXL STAFF;5;Materiales genericos;CUMPLIDO;MR01;1;21/4/2026;28/4/2026;abril;10148278;50;1;21/4/2026;21/4/2026;C28;;0;;0;;;;;;;;0;5;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;1;;;0;3;;;3;;COMPRAS ABASTECIMIENTO
00375 YPF OLEODUCTO PR-LP;4000006712;10;ZPIN;BAJA OC 4500115673;;0;10;4;24/4/2026;GPUJOL;1029185;BAJA OC;1;Material No Valorado;CUMPLIDO;MR01;1;23/4/2026;23/4/2026;abril;10148486;10;1;23/4/2026;23/4/2026;C14;;0;;0;;;;;;;;0;1;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;1;;;1;;COMPRAS ABASTECIMIENTO
00375 YPF OLEODUCTO PR-LP;4000006713;10;ZPIN;BAJA OC 4500116993;;0;10;4;24/4/2026;GPUJOL;1029185;BAJA OC;1;Material No Valorado;CUMPLIDO;MR01;1;23/4/2026;23/4/2026;abril;10148497;10;1;23/4/2026;23/4/2026;C25;;0;;0;;;;;;;;0;1;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;1;;;1;;COMPRAS ABASTECIMIENTO
00375 YPF OLEODUCTO PR-LP;4000006714;10;ZPIN;BAJA OC 4500105798;;0;10;4;24/4/2026;GPUJOL;1029185;BAJA OC;1;Material No Valorado;CUMPLIDO;MR01;1;23/4/2026;7/5/2026;mayo;10148500;10;1;23/4/2026;23/4/2026;C25;;0;;0;;;;;;;;0;1;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;1;;;0;1;;;1;;COMPRAS ABASTECIMIENTO
00374 TERMINAL PUNTA COLORADA;4000006719;10;ZPIN;Reposicion de Stock;;0;10;4;1/5/2026;DSUAREZ;1002000;CAMISA JEAN T.38 C LOGO;6;Materiales Stock;CUMPLIDO;MR01;1;23/4/2026;30/4/2026;abril;10148526;10;1;23/4/2026;23/4/2026;374;;0;;0;;;;;;;;0;6;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;8;;;8;;SIN GC
00374 TERMINAL PUNTA COLORADA;4000006719;20;ZPIN;Reposicion de Stock;;0;10;4;1/5/2026;DSUAREZ;1002001;CAMISA JEAN T.40 C LOGO;30;Materiales Stock;CUMPLIDO;MR01;1;23/4/2026;30/4/2026;abril;10148526;20;1;23/4/2026;23/4/2026;374;;0;;0;;;;;;;;0;30;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;8;;;8;;SIN GC
00374 TERMINAL PUNTA COLORADA;4000006719;30;ZPIN;Reposicion de Stock;;0;10;4;1/5/2026;DSUAREZ;1002002;CAMISA JEAN T.42 C LOGO;60;Materiales Stock;CUMPLIDO;MR01;1;23/4/2026;30/4/2026;abril;10148526;30;1;23/4/2026;23/4/2026;374;;0;;0;;;;;;;;0;60;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;8;;;8;;SIN GC
00374 TERMINAL PUNTA COLORADA;4000006719;40;ZPIN;Reposicion de Stock;;0;10;4;1/5/2026;DSUAREZ;1002003;CAMISA JEAN T.44 C LOGO;60;Materiales Stock;CUMPLIDO;MR01;1;23/4/2026;30/4/2026;abril;10148526;40;1;23/4/2026;23/4/2026;374;;0;;0;;;;;;;;0;60;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;8;;;8;;SIN GC
00374 TERMINAL PUNTA COLORADA;4000006719;50;ZPIN;Reposicion de Stock;;0;10;4;1/5/2026;DSUAREZ;1002004;CAMISA JEAN T.46 C LOGO;60;Materiales Stock;CUMPLIDO;MR01;1;23/4/2026;30/4/2026;abril;10148526;50;1;23/4/2026;23/4/2026;374;;0;;0;;;;;;;;0;60;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;8;;;8;;SIN GC
00374 TERMINAL PUNTA COLORADA;4000006719;60;ZPIN;Reposicion de Stock;;0;10;4;1/5/2026;DSUAREZ;1002005;CAMISA JEAN T.48 C LOGO;30;Materiales Stock;CUMPLIDO;MR01;1;23/4/2026;30/4/2026;abril;10148526;60;1;23/4/2026;23/4/2026;374;;0;;0;;;;;;;;0;30;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;8;;;8;;SIN GC
00374 TERMINAL PUNTA COLORADA;4000006719;70;ZPIN;Reposicion de Stock;;0;10;4;1/5/2026;DSUAREZ;1002006;CAMISA JEAN T.50 C LOGO;10;Materiales Stock;CUMPLIDO;MR01;1;23/4/2026;30/4/2026;abril;10148526;70;1;23/4/2026;23/4/2026;374;;0;;0;;;;;;;;0;10;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;8;;;8;;SIN GC
00374 TERMINAL PUNTA COLORADA;4000006719;80;ZPIN;Reposicion de Stock;;0;10;4;1/5/2026;DSUAREZ;1002007;CAMISA JEAN T.52 C LOGO;10;Materiales Stock;CUMPLIDO;MR01;1;23/4/2026;30/4/2026;abril;10148526;80;1;23/4/2026;23/4/2026;374;;0;;0;;;;;;;;0;10;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;8;;;8;;SIN GC
00374 TERMINAL PUNTA COLORADA;4000006719;90;ZPIN;Reposicion de Stock;;0;10;4;1/5/2026;DSUAREZ;1002008;CAMISA JEAN T.54 C LOGO;6;Materiales Stock;CUMPLIDO;MR01;1;23/4/2026;30/4/2026;abril;10148526;90;1;23/4/2026;23/4/2026;374;;0;;0;;;;;;;;0;6;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;8;;;8;;SIN GC
00374 TERMINAL PUNTA COLORADA;4000006719;100;ZPIN;Reposicion de Stock;;0;10;4;1/5/2026;DSUAREZ;1002009;CAMISA JEAN T.56 C LOGO;6;Materiales Stock;CUMPLIDO;MR01;1;23/4/2026;30/4/2026;abril;10148526;100;1;23/4/2026;23/4/2026;374;;0;;0;;;;;;;;0;6;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;8;;;8;;SIN GC
00374 TERMINAL PUNTA COLORADA;4000006719;110;ZPIN;Reposicion de Stock;;0;10;4;1/5/2026;DSUAREZ;1002010;CAMISA JEAN T.58 C LOGO;4;Materiales Stock;CUMPLIDO;MR01;1;23/4/2026;30/4/2026;abril;10148526;110;1;23/4/2026;23/4/2026;374;;0;;0;;;;;;;;0;4;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;8;;;8;;SIN GC
00374 TERMINAL PUNTA COLORADA;4000006719;120;ZPIN;Reposicion de Stock;;0;10;4;1/5/2026;DSUAREZ;1002011;PANTALON JEAN T.38;4;Materiales Stock;CUMPLIDO;MR01;1;23/4/2026;30/4/2026;abril;10148526;120;1;23/4/2026;23/4/2026;374;;0;;0;;;;;;;;0;4;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;8;;;8;;SIN GC
00374 TERMINAL PUNTA COLORADA;4000006719;130;ZPIN;Reposicion de Stock;;0;10;4;1/5/2026;DSUAREZ;1002012;PANTALON JEAN T.40;10;Materiales Stock;CUMPLIDO;MR01;1;23/4/2026;30/4/2026;abril;10148526;130;1;23/4/2026;23/4/2026;374;;0;;0;;;;;;;;0;10;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;8;;;8;;SIN GC
00374 TERMINAL PUNTA COLORADA;4000006719;140;ZPIN;Reposicion de Stock;;0;10;4;1/5/2026;DSUAREZ;1002013;PANTALON JEAN T.42;30;Materiales Stock;CUMPLIDO;MR01;1;23/4/2026;30/4/2026;abril;10148526;140;1;23/4/2026;23/4/2026;374;;0;;0;;;;;;;;0;30;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;8;;;8;;SIN GC
00374 TERMINAL PUNTA COLORADA;4000006719;150;ZPIN;Reposicion de Stock;;0;10;4;1/5/2026;DSUAREZ;1002014;PANTALON JEAN T.44;50;Materiales Stock;CUMPLIDO;MR01;1;23/4/2026;30/4/2026;abril;10148526;150;1;23/4/2026;23/4/2026;374;;0;;0;;;;;;;;0;50;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;8;;;8;;SIN GC
00374 TERMINAL PUNTA COLORADA;4000006719;160;ZPIN;Reposicion de Stock;;0;10;4;1/5/2026;DSUAREZ;1002015;PANTALON JEAN T.46;50;Materiales Stock;CUMPLIDO;MR01;1;23/4/2026;30/4/2026;abril;10148526;160;1;23/4/2026;23/4/2026;374;;0;;0;;;;;;;;0;50;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;8;;;8;;SIN GC
00374 TERMINAL PUNTA COLORADA;4000006719;170;ZPIN;Reposicion de Stock;;0;10;4;1/5/2026;DSUAREZ;1002016;PANTALON JEAN T.48;30;Materiales Stock;CUMPLIDO;MR01;1;23/4/2026;30/4/2026;abril;10148526;170;1;23/4/2026;23/4/2026;374;;0;;0;;;;;;;;0;30;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;8;;;8;;SIN GC
00374 TERMINAL PUNTA COLORADA;4000006719;180;ZPIN;Reposicion de Stock;;0;10;4;1/5/2026;DSUAREZ;1002017;PANTALON JEAN T.50;30;Materiales Stock;CUMPLIDO;MR01;1;23/4/2026;30/4/2026;abril;10148526;180;1;23/4/2026;23/4/2026;374;;0;;0;;;;;;;;0;30;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;8;;;8;;SIN GC
00374 TERMINAL PUNTA COLORADA;4000006719;190;ZPIN;Reposicion de Stock;;0;10;4;1/5/2026;DSUAREZ;1002018;PANTALON JEAN T.52;20;Materiales Stock;CUMPLIDO;MR01;1;23/4/2026;30/4/2026;abril;10148526;190;1;23/4/2026;23/4/2026;374;;0;;0;;;;;;;;0;20;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;8;;;8;;SIN GC
00374 TERMINAL PUNTA COLORADA;4000006719;200;ZPIN;Reposicion de Stock;;0;10;4;1/5/2026;DSUAREZ;1002019;PANTALON JEAN T.54;20;Materiales Stock;CUMPLIDO;MR01;1;23/4/2026;30/4/2026;abril;10148526;200;1;23/4/2026;23/4/2026;374;;0;;0;;;;;;;;0;20;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;8;;;8;;SIN GC
00374 TERMINAL PUNTA COLORADA;4000006719;210;ZPIN;Reposicion de Stock;;0;10;4;1/5/2026;DSUAREZ;1002020;PANTALON JEAN T.56;10;Materiales Stock;CUMPLIDO;MR01;1;23/4/2026;30/4/2026;abril;10148526;210;1;23/4/2026;23/4/2026;374;;0;;0;;;;;;;;0;10;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;8;;;8;;SIN GC
00374 TERMINAL PUNTA COLORADA;4000006719;220;ZPIN;Reposicion de Stock;;0;10;4;1/5/2026;DSUAREZ;1002021;PANTALON JEAN T.58;6;Materiales Stock;CUMPLIDO;MR01;1;23/4/2026;30/4/2026;abril;10148526;220;1;23/4/2026;23/4/2026;374;;0;;0;;;;;;;;0;6;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;8;;;8;;SIN GC
00374 TERMINAL PUNTA COLORADA;4000006719;230;ZPIN;Reposicion de Stock;;0;10;4;1/5/2026;DSUAREZ;1002022;PANTALON JEAN T.60;4;Materiales Stock;CUMPLIDO;MR01;1;23/4/2026;30/4/2026;abril;10148526;230;1;23/4/2026;23/4/2026;374;;0;;0;;;;;;;;0;4;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;8;;;8;;SIN GC
00374 TERMINAL PUNTA COLORADA;4000006719;240;ZPIN;Reposicion de Stock;;0;10;4;1/5/2026;DSUAREZ;1002043;CAMISETA PRIMERA PIEL T.S;20;Materiales Stock;CUMPLIDO;MR01;1;23/4/2026;30/4/2026;abril;10148526;240;1;23/4/2026;23/4/2026;374;;0;;0;;;;;;;;0;20;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;8;;;8;;SIN GC
00374 TERMINAL PUNTA COLORADA;4000006719;250;ZPIN;Reposicion de Stock;;0;10;4;1/5/2026;DSUAREZ;1002044;CAMISETA PRIMERA PIEL T.M;40;Materiales Stock;CUMPLIDO;MR01;1;23/4/2026;30/4/2026;abril;10148526;250;1;23/4/2026;23/4/2026;374;;0;;0;;;;;;;;0;40;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;8;;;8;;SIN GC
00374 TERMINAL PUNTA COLORADA;4000006719;260;ZPIN;Reposicion de Stock;;0;10;4;1/5/2026;DSUAREZ;1002045;CAMISETA PRIMERA PIEL T.L;60;Materiales Stock;CUMPLIDO;MR01;1;23/4/2026;30/4/2026;abril;10148526;260;1;23/4/2026;23/4/2026;374;;0;;0;;;;;;;;0;60;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;8;;;8;;SIN GC
00374 TERMINAL PUNTA COLORADA;4000006719;270;ZPIN;Reposicion de Stock;;0;10;4;1/5/2026;DSUAREZ;1002046;CAMISETA PRIMERA PIEL T.XL;80;Materiales Stock;CUMPLIDO;MR01;1;23/4/2026;30/4/2026;abril;10148526;270;1;23/4/2026;23/4/2026;374;;0;;0;;;;;;;;0;80;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;8;;;8;;SIN GC
00374 TERMINAL PUNTA COLORADA;4000006719;280;ZPIN;Reposicion de Stock;;0;10;4;1/5/2026;DSUAREZ;1002047;CAMISETA PRIMERA PIEL T.XXL;40;Materiales Stock;CUMPLIDO;MR01;1;23/4/2026;30/4/2026;abril;10148526;280;1;23/4/2026;23/4/2026;374;;0;;0;;;;;;;;0;40;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;8;;;8;;SIN GC
00374 TERMINAL PUNTA COLORADA;4000006719;290;ZPIN;Reposicion de Stock;;0;10;4;1/5/2026;DSUAREZ;1002048;CAMISETA PRIMERA PIEL T.XXXL;20;Materiales Stock;CUMPLIDO;MR01;1;23/4/2026;30/4/2026;abril;10148526;290;1;23/4/2026;23/4/2026;374;;0;;0;;;;;;;;0;20;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;8;;;8;;SIN GC
00374 TERMINAL PUNTA COLORADA;4000006719;300;ZPIN;Reposicion de Stock;;0;10;4;1/5/2026;DSUAREZ;1002055;MEDIAS TERMICAS T. UNICO PARA -10 GRADOS;300;Materiales Stock;CUMPLIDO;MR01;1;23/4/2026;30/4/2026;abril;10148526;300;1;23/4/2026;23/4/2026;374;;0;;0;;;;;;;;0;300;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;8;;;8;;SIN GC
00374 TERMINAL PUNTA COLORADA;4000006719;310;ZPIN;Reposicion de Stock;;0;10;4;1/5/2026;DSUAREZ;1002064;PANTALON PRIMERA PIEL T.S;20;Materiales Stock;CUMPLIDO;MR01;1;23/4/2026;30/4/2026;abril;10148526;310;1;23/4/2026;23/4/2026;374;;0;;0;;;;;;;;0;20;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;8;;;8;;SIN GC
00374 TERMINAL PUNTA COLORADA;4000006719;320;ZPIN;Reposicion de Stock;;0;10;4;1/5/2026;DSUAREZ;1002065;PANTALON PRIMERA PIEL T.M;40;Materiales Stock;CUMPLIDO;MR01;1;23/4/2026;30/4/2026;abril;10148526;320;1;23/4/2026;23/4/2026;374;;0;;0;;;;;;;;0;40;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;8;;;8;;SIN GC
00374 TERMINAL PUNTA COLORADA;4000006719;330;ZPIN;Reposicion de Stock;;0;10;4;1/5/2026;DSUAREZ;1002066;PANTALON PRIMERA PIEL T.L;60;Materiales Stock;CUMPLIDO;MR01;1;23/4/2026;30/4/2026;abril;10148526;330;1;23/4/2026;23/4/2026;374;;0;;0;;;;;;;;0;60;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;8;;;8;;SIN GC
00374 TERMINAL PUNTA COLORADA;4000006719;340;ZPIN;Reposicion de Stock;;0;10;4;1/5/2026;DSUAREZ;1002067;PANTALON PRIMERA PIEL T.XL;80;Materiales Stock;CUMPLIDO;MR01;1;23/4/2026;30/4/2026;abril;10148526;340;1;23/4/2026;23/4/2026;374;;0;;0;;;;;;;;0;80;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;8;;;8;;SIN GC
00374 TERMINAL PUNTA COLORADA;4000006719;350;ZPIN;Reposicion de Stock;;0;10;4;1/5/2026;DSUAREZ;1002068;PANTALON PRIMERA PIEL T.XXL;40;Materiales Stock;CUMPLIDO;MR01;1;23/4/2026;30/4/2026;abril;10148526;350;1;23/4/2026;23/4/2026;374;;0;;0;;;;;;;;0;40;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;8;;;8;;SIN GC
00374 TERMINAL PUNTA COLORADA;4000006719;360;ZPIN;Reposicion de Stock;;0;10;4;1/5/2026;DSUAREZ;1002069;PANTALON PRIMERA PIEL T.XXXL;20;Materiales Stock;CUMPLIDO;MR01;1;23/4/2026;30/4/2026;abril;10148526;430;1;23/4/2026;23/4/2026;374;;0;;0;;;;;;;;0;20;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;8;;;8;;SIN GC
00374 TERMINAL PUNTA COLORADA;4000006719;370;ZPIN;Reposicion de Stock;;0;10;4;1/5/2026;DSUAREZ;1002049;CAMPERA 2 PIEL T. S;20;Materiales Stock;CUMPLIDO;MR01;1;23/4/2026;30/4/2026;abril;10148526;370;1;23/4/2026;23/4/2026;374;;0;;0;;;;;;;;0;20;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;8;;;8;;SIN GC
00374 TERMINAL PUNTA COLORADA;4000006719;380;ZPIN;Reposicion de Stock;;0;10;4;1/5/2026;DSUAREZ;1002050;CAMPERA 2 PIEL T. M;40;Materiales Stock;CUMPLIDO;MR01;1;23/4/2026;30/4/2026;abril;10148526;380;1;23/4/2026;23/4/2026;374;;0;;0;;;;;;;;0;40;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;8;;;8;;SIN GC
00374 TERMINAL PUNTA COLORADA;4000006719;390;ZPIN;Reposicion de Stock;;0;10;4;1/5/2026;DSUAREZ;1002051;CAMPERA 2 PIEL T. L;60;Materiales Stock;CUMPLIDO;MR01;1;23/4/2026;30/4/2026;abril;10148526;390;1;23/4/2026;23/4/2026;374;;0;;0;;;;;;;;0;60;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;8;;;8;;SIN GC
00374 TERMINAL PUNTA COLORADA;4000006719;400;ZPIN;Reposicion de Stock;;0;10;4;1/5/2026;DSUAREZ;1002052;CAMPERA 2 PIEL T. XL;80;Materiales Stock;CUMPLIDO;MR01;1;23/4/2026;30/4/2026;abril;10148526;400;1;23/4/2026;23/4/2026;374;;0;;0;;;;;;;;0;80;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;8;;;8;;SIN GC
00374 TERMINAL PUNTA COLORADA;4000006719;410;ZPIN;Reposicion de Stock;;0;10;4;1/5/2026;DSUAREZ;1002053;CAMPERA 2 PIEL T. XXL;40;Materiales Stock;CUMPLIDO;MR01;1;23/4/2026;30/4/2026;abril;10148526;410;1;23/4/2026;23/4/2026;374;;0;;0;;;;;;;;0;40;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;;;1;1;0;8;;;8;;SIN GC
