CLIENTE;NRO. VA01/VA21;POS VA01/VA21;CLASE DE DOC;REF.CLIENTE;DOC. REF;PRIORIDAD;MOT. RECHAZO;INDICADOR DE BLOQUEO;FECHA DE BLOQUEO;OPERADOR DE VA;CODIGO ITEM;DESCRIPCION ITEM;CANTIDAD SOLICITADA;TIPO DE ITEM;ESTADO ITEM;CENTRO;PLAZO LOGISTICO;FECHA DE EMISION NECESIDAD;FECHA ENTREGA ESPERADA;MES ENTREGA;NRO. SOLPED;POS. SOLPED;REPARTOS;FECHA EMISION SOLPED;FECHA APROBACION SOLPED;GRUPO DE COMPRA;NRO. OC;POS. OC;ALMACEN OC;Q CANT. OC;OPERADOR OC;FECHA EMISION OC;FECHA APROBACION FINAL OC;PRIMERA FECHA ENTREGA OC;FECHA ENTREGA OC;GRUPO DE COMPRA OC;PROVEEDOR;ADJUDICADO EN OC;CANTIDAD PENDIENTE DE ADJUDICAR;CANTITAD TOTAL PENDIENTE RECEP.;CANTIDAD TOTAL RECEPCIONADA;NRO. RECEPCION;FECHA RECEPCION;ALMACEN RECEPCION 1;NRO POSICION RECEPCION 1;Q RECEP. DE OC;FECHA SELLO;OPERADOR RECEPCION;TEXTO COMENTARIO;NRO. VL;CANTIDAD PICKING;Q VL;OPERADOR PICKING;FECHA PICKING;FECHA CONTABILIZACION VL;NRO DE CARGA;TXT CARGA;RESPONSABLE DE CARGA;FECHA DE CARGA;NRO. ALMACENAMIENTO;CANTIDAD ALMACENADA;OPERADOR ALMACENAMIENTO;FECHA ALMACENAMIENTO (LOGIN);FECHA DE ALMACENAMIENTO SELLO;NRO. CONSUMO;CANT. CONSUMO;FECHA CONSUMO;TIEMPO DE APROBACION SOLPED;COLOCACION OC;TIEMPOS DE APROBACION OC;ENTREGA VA01/OC;PRIMERA RECEPCIÓN - ENTREGA;PRIMERA RECEPCIÓN - TIEMPOS RECEPCIÓN;TIEMPO PICKING;EMBALAJE;CAMION;TIEMPOS RECEPCION CLIENTE;ENTREGA AL CLIENTE;DIAS DE DEMORA SAP;TIEMPO EMISION / ENTREGA;FECHA CUMPLIMIENTO FINAL UNIFICADA;CLI;CARACTER DE GC;OPERADOR PICKING ROSARIO;OPERADOR PICKING SJ;dGESTION OC;dPLAZO DE ENTREGA;dREGISTRO DE RECEPCION;dPICKING;dEXPEDICION;LIBERACION SOLPED;GESTION OC CS;COLOCACION OC CS;LIBERACION OC CS;ENTREGA DEL PROVEEDOR CS;PLAZO DE ENTREGA EXCEDIDO CS;GESTION OC SEDE;COLOCACION OC SEDE;LIBERACION OC SEDE;ENTREGA DEL PROVEEDOR SEDE;PLAZO DE ENTREGA EXCEDIDO SEDE;GESTION OC EQUIPOS;COLOCACION OC EQUIPOS;LIBERACION OC EQUIPOS;ENTREGA DEL PROVEEDOR EQUIPOS;PLAZO DE ENTREGA EXCEDIDO EQUIPOS;CARACTER ALMACEN RECEPCION;REGISTRO DE RECEPCION ALMACEN ROSARIO;REGISTRO DE RECEPCION ALMACEN SAN JUAN;CADENA DE SUMINISTRO;ALMACEN ;COMPRAS ABASTECIMIENTO;COMPRAS EQUIPOS
00005 TALLER;1000084006;20;ZPAN;INSUMO TALLER - SF/E;;0;;;;SFLORES;1053870;PISTOLA P/DESPACHO ACEITE C/PIC ANT.GOTE;2;Materiales usuales;CUMPLIDO;MR01;1;3/3/2026;17/3/2026;marzo;10144321;20;1;3/3/2026;3/3/2026;C27;4500121721;20;MR05;1;JESPARZA;5/3/2026;5/3/2026;12/3/2026;12/3/2026;C27;FERRETERA SAN LUIS;2;0;0;2;5000166215;20/3/2026;2001;1;1;20/3/2026;ALANDAVIDEA;;8000087555;2;1;ALANDAVIDEA;20/3/2026;21/3/2026;14021;TALLER 21/03;LNASUTI;21/3/2026;4900426788;2;SPONCE;23/3/2026;21/3/2026;;;;;;;;;;;;;;;4;;20/3/2026;00005;SEDE;0;0;-4;4;0;0;0;;;;;;;4;;;;;;;;;;GESTION ROSARIO;;;;;1;
00005 TALLER;1000083787;10;ZPAN;PEDIDO TALLER - FENO;;0;;;;HCABELLO;1012619;FENOLICO 1.22 X 2.44 X 15 MM SIN NUDOS;3;Materiales genericos;CUMPLIDO;MM01;1;27/2/2026;19/3/2026;marzo;10144069;10;1;27/2/2026;27/2/2026;C13;4500121154;10;MM05;1;MALVAREZ;27/2/2026;27/2/2026;2/3/2026;2/3/2026;C13;MADERAS LLITERAS S.R.L.;3;0;0;3;5000163799;3/3/2026;MM05;1;1;28/3/2026;AITURRIETA;;8000086282;3;1;AITURRIETA;3/3/2026;3/3/2026;;;;;4900418529;3;GQUIROGA;3/3/2026;3/3/2026;;;;;;;;;;;;;;;;;3/3/2026;00005;SEDE;0;0;-10;16;-25;0;;;;;;;;10;;;;;;;;;;GESTION SAN JUAN;;;;;1;
00005 TALLER;1000083787;20;ZPAN;PEDIDO TALLER - FENO;;0;;;;HCABELLO;1012619;OSB NATURAL 8 MM (1.22X 2.44);3;Materiales genericos;CUMPLIDO;MM01;1;27/2/2026;19/3/2026;marzo;10144069;20;1;27/2/2026;27/2/2026;C13;4500121154;20;MM05;1;MALVAREZ;27/2/2026;27/2/2026;2/3/2026;2/3/2026;C13;MADERAS LLITERAS S.R.L.;3;0;0;3;5000163799;3/3/2026;MM05;2;1;28/3/2026;AITURRIETA;;8000086282;3;1;AITURRIETA;3/3/2026;3/3/2026;;;;;4900418529;3;GQUIROGA;3/3/2026;3/3/2026;;;;;;;;;;;;;;;;;3/3/2026;00005;SEDE;0;0;-10;16;-25;0;;;;;;;;10;;;;;;;;;;GESTION SAN JUAN;;;;;1;
00005 TALLER;1000085704;50;ZPAN;REPO NO STOCK 30/03;;0;;;;SPONCE;1012871;LOCTITE 243 X 50grs;8;Materiales genericos;CUMPLIDO;MR01;1;30/3/2026;13/4/2026;abril;10146546;50;1;30/3/2026;31/3/2026;C27;4500123923;40;MR05;1;JESPARZA;31/3/2026;31/3/2026;11/4/2026;11/4/2026;C27;FERRETERA SAN LUIS;8;0;0;8;5000172269;8/5/2026;2001;1;1;6/5/2026;LNASUTI;;8000090157;8;1;LNASUTI;8/5/2026;8/5/2026;14641;TALLER 08/05;LNASUTI;8/5/2026;4900442698;8;CDAVID;9/5/2026;8/5/2026;;;;;;;;;;;;;;;25;;8/5/2026;00005;SEDE;0;0;-24;1;2;0;0;;;;;;;24;;;;;;;;;;GESTION ROSARIO;1;;;1;1;
00005 TALLER;1000085704;60;ZPAN;REPO NO STOCK 30/03;;0;;;;SPONCE;1012871;TRABASIL VA3 PZAS CILINDRICAS X 50G;12;Materiales genericos;CUMPLIDO;MR01;1;30/3/2026;13/4/2026;abril;10146546;60;1;30/3/2026;31/3/2026;C27;4500123923;50;MR05;1;JESPARZA;31/3/2026;31/3/2026;11/4/2026;11/4/2026;C27;FERRETERA SAN LUIS;12;0;0;12;5000171563;5/5/2026;2001;1;1;29/4/2026;LBARTON;;8000089896;12;1;LBARTON;5/5/2026;5/5/2026;14581;TALLER 05/05;LNASUTI;5/5/2026;4900441554;12;CDAVID;6/5/2026;5/5/2026;;;;;;;;;;;;;;;22;;5/5/2026;00005;SEDE;0;0;-17;1;6;0;0;;;;;;;17;;;;;;;;;;GESTION ROSARIO;5;;;1;1;
00005 TALLER;1000085704;70;ZPAN;REPO NO STOCK 30/03;;0;;;;SPONCE;1012871;TEFLON LIQUIDO LOCTITE 567;12;Materiales genericos;CUMPLIDO;MR01;1;30/3/2026;13/4/2026;abril;10146546;70;1;30/3/2026;31/3/2026;C27;4500123923;60;MR05;1;JESPARZA;31/3/2026;31/3/2026;11/4/2026;11/4/2026;C27;FERRETERA SAN LUIS;12;0;0;12;5000170343;23/4/2026;2001;1;1;22/4/2026;LNASUTI;;8000089377;12;1;LNASUTI;23/4/2026;24/4/2026;14472;TALLER 24/04;LNASUTI;24/4/2026;4900438401;12;CDAVID;25/4/2026;24/4/2026;;;;;;;;;;;;;;;11;;23/4/2026;00005;SEDE;0;0;-10;1;1;0;0;;;;;;;10;;;;;;;;;;GESTION ROSARIO;;;;;1;
00005 TALLER;1000085704;120;ZPAN;REPO NO STOCK 30/03;;0;;;;SPONCE;1012876;"ARANDELAS PLANAS GALV. 5/16""";600;Materiales genericos;CUMPLIDO;MR01;1;30/3/2026;13/4/2026;abril;10146546;120;1;30/3/2026;31/3/2026;C27;4500124456;10;MR05;1;PRODRIGUEZ;8/4/2026;8/4/2026;13/4/2026;15/4/2026;C27;ANGIULLI SERGIO RAUL;600;0;0;600;5000170133;22/4/2026;2001;1;1;20/4/2026;LBARTON;;8000089267;600;1;LBARTON;22/4/2026;23/4/2026;14436;TALLER 23/04;LNASUTI;23/4/2026;4900437551;600;CDAVID;23/4/2026;23/4/2026;;;;;;;;;;;;;;;10;;22/4/2026;00005;SEDE;0;0;-8;-3;2;0;0;;;;;;;8;;;;3;;;;;;GESTION ROSARIO;1;;;1;1;
00005 TALLER;1000085704;130;ZPAN;REPO NO STOCK 30/03;;0;;;;SPONCE;1012876;"ARANDELAS BISELADAS GALV 3/8""";600;Materiales genericos;CUMPLIDO;MR01;1;30/3/2026;13/4/2026;abril;10146546;130;1;30/3/2026;31/3/2026;C27;4500124456;20;MR05;1;PRODRIGUEZ;8/4/2026;8/4/2026;13/4/2026;15/4/2026;C27;ANGIULLI SERGIO RAUL;600;0;0;600;5000170133;22/4/2026;2001;2;1;20/4/2026;LBARTON;;8000089267;600;1;LBARTON;22/4/2026;23/4/2026;14436;TALLER 23/04;LNASUTI;23/4/2026;4900437551;600;CDAVID;23/4/2026;23/4/2026;;;;;;;;;;;;;;;10;;22/4/2026;00005;SEDE;0;0;-8;-3;2;0;0;;;;;;;8;;;;3;;;;;;GESTION ROSARIO;1;;;1;1;
00005 TALLER;1000085704;140;ZPAN;REPO NO STOCK 30/03;;0;;;;SPONCE;1012876;"ARANDELAS BISELADAS GALV 1/2""";600;Materiales genericos;CUMPLIDO;MR01;1;30/3/2026;13/4/2026;abril;10146546;140;1;30/3/2026;31/3/2026;C27;4500124456;30;MR05;1;PRODRIGUEZ;8/4/2026;8/4/2026;13/4/2026;15/4/2026;C27;ANGIULLI SERGIO RAUL;600;0;0;600;5000170133;22/4/2026;2001;3;1;20/4/2026;LBARTON;;8000089267;600;1;LBARTON;22/4/2026;23/4/2026;14436;TALLER 23/04;LNASUTI;23/4/2026;4900437551;600;CDAVID;23/4/2026;23/4/2026;;;;;;;;;;;;;;;10;;22/4/2026;00005;SEDE;0;0;-8;-3;2;0;0;;;;;;;8;;;;3;;;;;;GESTION ROSARIO;1;;;1;1;
00005 TALLER;1000085704;150;ZPAN;REPO NO STOCK 30/03;;0;;;;SPONCE;1012876;"ARANDELAS BISELADAS GALV 5/8""";400;Materiales genericos;CUMPLIDO;MR01;1;30/3/2026;13/4/2026;abril;10146546;150;1;30/3/2026;31/3/2026;C27;4500124456;40;MR05;1;PRODRIGUEZ;8/4/2026;8/4/2026;13/4/2026;15/4/2026;C27;ANGIULLI SERGIO RAUL;400;0;0;400;5000170133;22/4/2026;2001;4;1;20/4/2026;LBARTON;;8000089267;400;1;LBARTON;22/4/2026;23/4/2026;14436;TALLER 23/04;LNASUTI;23/4/2026;4900437551;400;CDAVID;23/4/2026;23/4/2026;;;;;;;;;;;;;;;10;;22/4/2026;00005;SEDE;0;0;-8;-3;2;0;0;;;;;;;8;;;;3;;;;;;GESTION ROSARIO;1;;;1;1;
00005 TALLER;1000085676;10;ZPAN;INSUMO HERRERIA - SF;;0;;;;SFLORES;1048369;"PULPO CADENA 4 RAMAS 5/8"" G10 X4M";1;Materiales usuales;CUMPLIDO;MR01;1;28/3/2026;11/4/2026;abril;10146511;10;1;28/3/2026;31/3/2026;C27;4500124900;10;MR05;1;PRODRIGUEZ;13/4/2026;13/4/2026;20/4/2026;24/4/2026;C27;ANGIULLI SERGIO RAUL;1;0;0;1;5000171124;30/4/2026;2001;1;1;23/4/2026;LBARTON;;8000089748;1;1;LBARTON;30/4/2026;30/4/2026;14537;TALLER 30/04;LNASUTI;30/4/2026;4900440579;1;CDAVID;4/5/2026;30/4/2026;;;;;;;;;;;;;;;19;;30/4/2026;00005;SEDE;0;0;-13;-14;7;0;0;;;;;;;13;;;;14;;;;;;GESTION ROSARIO;6;;;1;1;
00005 TALLER;1000085392;30;ZPAN;REPO NO STOCK 25/03;;0;;;;SPONCE;1012877;"TORN.AUTOPERF.PH.P.MECHA 8 X 1/2""   T1";4400;Materiales genericos;CUMPLIDO;MR01;1;25/3/2026;14/4/2026;abril;10146159;30;1;25/3/2026;25/3/2026;C27;4500124606;30;MR05;1;PRODRIGUEZ;9/4/2026;9/4/2026;14/4/2026;14/4/2026;C27;IMPERIAL MOTOR S.A.;4400;0;0;4400;5000169814;20/4/2026;2001;1;2;17/4/2026;LNASUTI;;8000089137;4400;2;LBARTON;14/4/2026;21/4/2026;14327;TALLER 15/04;LNASUTI;15/4/2026;4900436928;4400;CDAVID;22/4/2026;21/4/2026;;;;;;;;;;;;;;;7;;20/4/2026;00005;SEDE;0;0;-4;-1;3;-6;6;;;;;;;4;;;;1;;;;;;GESTION ROSARIO;2;;;1;1;
00005 TALLER;1000085392;40;ZPAN;REPO NO STOCK 25/03;;0;;;;SPONCE;1012877;TORN.AUTOPERF.PH.P.MECHA 8 X 3/4   T1;2200;Materiales genericos;CUMPLIDO;MR01;1;25/3/2026;14/4/2026;abril;10146159;40;1;25/3/2026;25/3/2026;C27;4500124606;40;MR05;1;PRODRIGUEZ;9/4/2026;9/4/2026;14/4/2026;14/4/2026;C27;IMPERIAL MOTOR S.A.;2200;0;0;2200;5000169814;20/4/2026;2001;2;2;17/4/2026;LNASUTI;;8000089137;2200;2;LBARTON;14/4/2026;21/4/2026;14327;TALLER 15/04;LNASUTI;15/4/2026;4900436928;2200;CDAVID;22/4/2026;21/4/2026;;;;;;;;;;;;;;;7;;20/4/2026;00005;SEDE;0;0;-4;-1;3;-6;6;;;;;;;4;;;;1;;;;;;GESTION ROSARIO;2;;;1;1;
00005 TALLER;1000085394;10;ZPAN;SILLA OFICINA - P/ S;;0;;;;LNUNEZ;1017376;SILLA OFICINA ROSSI ALMA ERGONOMICA NEGR;1;Materiales usuales;CUMPLIDO;MR01;1;25/3/2026;8/4/2026;abril;10146161;10;1;25/3/2026;25/3/2026;C19;4500124552;10;2001;1;VBARRA;9/4/2026;9/4/2026;15/4/2026;15/4/2026;C19;VOLPE HNOS. S.R.L.;1;0;0;1;5000171461;4/5/2026;2001;1;1;4/5/2026;LNASUTI;;8000089846;1;1;LNASUTI;4/5/2026;4/5/2026;14554;TALLER 04/05;LNASUTI;4/5/2026;4900441044;1;CDAVID;5/5/2026;4/5/2026;;;;;;;;;;;;;;;26;;4/5/2026;00005;SEDE;0;0;-27;-8;0;0;0;;;;;;;27;;;;8;;;;;;GESTION ROSARIO;;;;;1;
00005 TALLER;1000085444;20;ZPAN;carrito 25.3.26 16.1;;0;;;;CDAVID;1010728;CAFE INSTANTANEO X 170 GR.;12;Materiales usuales;CUMPLIDO;MR01;1;25/3/2026;8/4/2026;abril;10146260;20;1;25/3/2026;26/3/2026;C17;4500124253;10;MR05;2;GDIAZ;7/4/2026;7/4/2026;8/4/2026;8/4/2026;C17;PETRAL S.R.L.;12;0;0;12;5000168395;9/4/2026;2001;1;1;9/4/2026;LNASUTI;;8000088545;12;1;LNASUTI;9/4/2026;10/4/2026;14273;TALLER 10/04;LNASUTI;10/4/2026;4900432915;12;CDAVID;11/4/2026;10/4/2026;;;;;;;;;;;;;;;2;;9/4/2026;00005;SEDE;0;0;-2;-1;0;0;0;;;;;;;2;;;;1;;;;;;GESTION ROSARIO;;;;;1;
00005 TALLER;1000085444;40;ZPAN;carrito 25.3.26 16.1;;0;;;;CDAVID;1010724;AZUCAR X KG.;20;Materiales usuales;CUMPLIDO;MR01;1;25/3/2026;8/4/2026;abril;10146260;30;1;25/3/2026;26/3/2026;C17;4500124253;20;MR05;2;GDIAZ;7/4/2026;7/4/2026;8/4/2026;8/4/2026;C17;PETRAL S.R.L.;20;0;0;20;5000168395;9/4/2026;2001;2;1;9/4/2026;LNASUTI;;8000088545;20;1;LNASUTI;9/4/2026;10/4/2026;14273;TALLER 10/04;LNASUTI;10/4/2026;4900432915;20;CDAVID;11/4/2026;10/4/2026;;;;;;;;;;;;;;;2;;9/4/2026;00005;SEDE;0;0;-2;-1;0;0;0;;;;;;;2;;;;1;;;;;;GESTION ROSARIO;;;;;1;
00005 TALLER;1000085044;10;ZPAN;INT 78025 - OT 20013;;0;;;;HCABELLO;1015947;ABRAZADERA S/ PRESION 116;4;Materiales genericos;CUMPLIDO;MM01;1;18/3/2026;10/4/2026;abril;10145686;10;1;18/3/2026;18/3/2026;EFO;4500123381;10;MM05;1;GROSES;26/3/2026;26/3/2026;10/4/2026;10/4/2026;EFO;OLIVARES ANTONIO ALBERTO;4;0;0;4;5000170707;27/4/2026;MM05;1;1;27/4/2026;GROSES;;;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;17;;27/4/2026;00005;OTRO;;;-18;-1;0;;;;;;;;;;;;;;;;;;;GESTION SAN JUAN;;;;;;
00005 TALLER;1000084171;10;ZPAN;INSUMO MODULAR - SF/;;0;;;;SFLORES;1049953;PLAFON LED P/EMBUTIR 60X30CM;30;Materiales usuales;CUMPLIDO;MR01;1;5/3/2026;6/4/2026;abril;10144595;10;1;5/3/2026;6/3/2026;C11;4500122448;10;MR05;1;PRODRIGUEZ;13/3/2026;13/3/2026;6/4/2026;6/4/2026;C11;CICCIOELEC SA;30;0;0;30;5000168012;7/4/2026;2001;1;1;7/4/2026;LNASUTI;;8000088401;30;1;LNASUTI;7/4/2026;7/4/2026;14216;TALLER 07/04;LNASUTI;7/4/2026;4900431740;30;CDAVID;8/4/2026;7/4/2026;;;;;;;;;;;;;;;1;;7/4/2026;00005;SEDE;0;0;-2;-1;0;0;0;;;;;;;2;;;;1;;;;;;GESTION ROSARIO;;;;;1;
00005 TALLER;1000086585;10;ZPAN;INSUMO HERRERIA - SF;;0;;;;SFLORES;1012896;RUEDA GIRATORIA S/DETALLE;2;Materiales genericos;CUMPLIDO;MR01;1;15/4/2026;29/4/2026;abril;10147701;10;1;15/4/2026;15/4/2026;C27;4500126445;10;MR05;1;PRODRIGUEZ;29/4/2026;29/4/2026;8/5/2026;8/5/2026;C27;ARROYITO MAQUINARIAS S.R.L.;2;0;0;2;5000174409;26/5/2026;2001;1;1;26/5/2026;FDEICAS;;8000091165;2;1;FDEICAS;26/5/2026;27/5/2026;14926;TALLER 27/05;LNASUTI;27/5/2026;4900449155;2;CDAVID;28/5/2026;27/5/2026;;;;;;;;;;;;;;;28;;26/5/2026;00005;SEDE;0;0;-28;-10;0;0;0;;;;;;;28;;;;10;;;;;;GESTION ROSARIO;;;;;1;
00005 TALLER;1000086585;20;ZPAN;INSUMO HERRERIA - SF;;0;;;;SFLORES;1012896;RUEDA FIJA S/DETALLE;2;Materiales genericos;CUMPLIDO;MR01;1;15/4/2026;29/4/2026;abril;10147701;20;1;15/4/2026;15/4/2026;C27;4500126445;20;MR05;1;PRODRIGUEZ;29/4/2026;29/4/2026;8/5/2026;8/5/2026;C27;ARROYITO MAQUINARIAS S.R.L.;2;0;0;2;5000174409;26/5/2026;2001;2;1;26/5/2026;FDEICAS;;8000091165;2;1;FDEICAS;26/5/2026;27/5/2026;14926;TALLER 27/05;LNASUTI;27/5/2026;4900449155;2;CDAVID;28/5/2026;27/5/2026;;;;;;;;;;;;;;;28;;26/5/2026;00005;SEDE;0;0;-28;-10;0;0;0;;;;;;;28;;;;10;;;;;;GESTION ROSARIO;;;;;1;
00005 TALLER;1000086520;10;ZPAN;INSUMO CONTENEDOR SF;;0;;;;SFLORES;1055043;REVESTIMIENTO PVC ALMENDRA 200X6MMX3MTS.;120;Materiales Stock S/Devol;CUMPLIDO;MR01;1;14/4/2026;28/4/2026;abril;10147589;10;1;14/4/2026;14/4/2026;C19;4500125483;10;MR05;1;GDIAZ;20/4/2026;20/4/2026;24/4/2026;24/4/2026;C19;RIVESTIMENTO SRL;120;0;0;120;5000171404;4/5/2026;2001;1;2;4/5/2026;LNASUTI;;8000089830;120;2;LNASUTI;24/4/2026;4/5/2026;14472;TALLER 24/04;LNASUTI;24/4/2026;4900441043;120;CDAVID;5/5/2026;4/5/2026;;;;;;;;;;;;;;;6;;4/5/2026;00005;SEDE;0;0;-7;3;0;-10;10;;;;;;;7;;;;;;;;;;GESTION ROSARIO;;;;;1;
00005 TALLER;1000086545;10;ZPAN;INSUMO HERRERIA SF/L;;20;;;;SFLORES;1043290;VASELINA SOLIDA AMARILLA X KG;3;Materiales usuales;CUMPLIDO;MR01;1;14/4/2026;17/4/2026;abril;10147622;10;1;14/4/2026;14/4/2026;C27;4500125733;30;MR05;1;PRODRIGUEZ;22/4/2026;22/4/2026;27/4/2026;27/4/2026;C27;FERRETERA SAN LUIS;3;0;0;3;5000172273;8/5/2026;2001;2;1;6/5/2026;LNASUTI;;8000090158;3;1;LNASUTI;8/5/2026;8/5/2026;14641;TALLER 08/05;LNASUTI;8/5/2026;4900442699;3;CDAVID;9/5/2026;8/5/2026;;;;;;;;;;;;;;;21;;8/5/2026;00005;SEDE;0;0;-20;-11;2;0;0;;;;;;;20;;;;11;;;;;;GESTION ROSARIO;1;;;1;1;
00005 TALLER;1000086424;50;ZPAN;REPO NO STOCK 11/04;;0;;;;SPONCE;1012866;ACOPLE RAPIDO AIRE AC 103-33;6;Materiales genericos;CUMPLIDO;MR01;1;11/4/2026;25/4/2026;abril;10147436;50;1;11/4/2026;13/4/2026;C27;4500125011;80;MR05;1;PRODRIGUEZ;14/4/2026;14/4/2026;24/4/2026;24/4/2026;C27;FERRETERA SAN LUIS;6;0;0;6;5000171589;5/5/2026;2001;1;1;29/4/2026;LBARTON;;8000089919;6;1;LBARTON;5/5/2026;5/5/2026;14581;TALLER 05/05;LNASUTI;5/5/2026;4900441564;6;CDAVID;6/5/2026;5/5/2026;;;;;;;;;;;;;;;10;;5/5/2026;00005;SEDE;0;0;-5;0;6;0;0;;;;;;;5;;;;;;;;;;GESTION ROSARIO;5;;;1;1;
00005 TALLER;1000086424;80;ZPAN;REPO NO STOCK 11/04;;0;;;;SPONCE;1012866;ACOPLE RAPIDO AIRE AC 101-22;6;Materiales genericos;CUMPLIDO;MR01;1;11/4/2026;25/4/2026;abril;10147436;80;1;11/4/2026;13/4/2026;C27;4500125011;110;MR05;1;PRODRIGUEZ;14/4/2026;14/4/2026;24/4/2026;24/4/2026;C27;FERRETERA SAN LUIS;6;0;0;6;5000171589;5/5/2026;2001;2;1;29/4/2026;LBARTON;;8000089919;6;1;LBARTON;5/5/2026;5/5/2026;14581;TALLER 05/05;LNASUTI;5/5/2026;4900441564;6;CDAVID;6/5/2026;5/5/2026;;;;;;;;;;;;;;;10;;5/5/2026;00005;SEDE;0;0;-5;0;6;0;0;;;;;;;5;;;;;;;;;;GESTION ROSARIO;5;;;1;1;
00005 TALLER;1000086424;90;ZPAN;REPO NO STOCK 11/04;;0;;;;SPONCE;1012866;RACORD MANGUERA NPI RFX 21-32;6;Materiales genericos;CUMPLIDO;MR01;1;11/4/2026;25/4/2026;abril;10147436;90;1;11/4/2026;13/4/2026;C27;4500125011;120;MR05;1;PRODRIGUEZ;14/4/2026;14/4/2026;24/4/2026;24/4/2026;C27;FERRETERA SAN LUIS;6;0;0;6;5000171589;5/5/2026;2001;3;1;29/4/2026;LBARTON;;8000089919;6;1;LBARTON;5/5/2026;5/5/2026;14581;TALLER 05/05;LNASUTI;5/5/2026;4900441564;6;CDAVID;6/5/2026;5/5/2026;;;;;;;;;;;;;;;10;;5/5/2026;00005;SEDE;0;0;-5;0;6;0;0;;;;;;;5;;;;;;;;;;GESTION ROSARIO;5;;;1;1;
00005 TALLER;1000086424;100;ZPAN;REPO NO STOCK 11/04;;0;;;;SPONCE;1012866;RACORD MANGUERA NPI RFX 22-32;6;Materiales genericos;CUMPLIDO;MR01;1;11/4/2026;25/4/2026;abril;10147436;100;1;11/4/2026;13/4/2026;C27;4500125011;130;MR05;1;PRODRIGUEZ;14/4/2026;14/4/2026;24/4/2026;24/4/2026;C27;FERRETERA SAN LUIS;6;0;0;6;5000171589;5/5/2026;2001;4;1;29/4/2026;LBARTON;;8000089919;6;1;LBARTON;5/5/2026;5/5/2026;14581;TALLER 05/05;LNASUTI;5/5/2026;4900441564;6;CDAVID;6/5/2026;5/5/2026;;;;;;;;;;;;;;;10;;5/5/2026;00005;SEDE;0;0;-5;0;6;0;0;;;;;;;5;;;;;;;;;;GESTION ROSARIO;5;;;1;1;
00005 TALLER;1000086424;120;ZPAN;REPO NO STOCK 11/04;;0;;;;SPONCE;1012866;RACORD MANGUERA NPI RFX 23-33;6;Materiales genericos;CUMPLIDO;MR01;1;11/4/2026;25/4/2026;abril;10147436;120;1;11/4/2026;13/4/2026;C27;4500125011;150;MR05;1;PRODRIGUEZ;14/4/2026;14/4/2026;24/4/2026;24/4/2026;C27;FERRETERA SAN LUIS;6;0;0;6;5000171589;5/5/2026;2001;5;1;29/4/2026;LBARTON;;8000089919;6;1;LBARTON;5/5/2026;5/5/2026;14581;TALLER 05/05;LNASUTI;5/5/2026;4900441564;6;CDAVID;6/5/2026;5/5/2026;;;;;;;;;;;;;;;10;;5/5/2026;00005;SEDE;0;0;-5;0;6;0;0;;;;;;;5;;;;;;;;;;GESTION ROSARIO;5;;;1;1;
00005 TALLER;1000086424;130;ZPAN;REPO NO STOCK 11/04;;0;;;;SPONCE;1012866;RACORD MANGUERA NPI RFX 22-34;6;Materiales genericos;CUMPLIDO;MR01;1;11/4/2026;25/4/2026;abril;10147436;130;1;11/4/2026;13/4/2026;C27;4500125011;160;MR05;1;PRODRIGUEZ;14/4/2026;14/4/2026;24/4/2026;24/4/2026;C27;FERRETERA SAN LUIS;6;0;0;6;5000171589;5/5/2026;2001;6;1;29/4/2026;LBARTON;;8000089919;6;1;LBARTON;5/5/2026;5/5/2026;14581;TALLER 05/05;LNASUTI;5/5/2026;4900441564;6;CDAVID;6/5/2026;5/5/2026;;;;;;;;;;;;;;;10;;5/5/2026;00005;SEDE;0;0;-5;0;6;0;0;;;;;;;5;;;;;;;;;;GESTION ROSARIO;5;;;1;1;
00005 TALLER;1000086424;140;ZPAN;REPO NO STOCK 11/04;;0;;;;SPONCE;1012866;RACORD MANGUERA NPI RFX 23-34;6;Materiales genericos;CUMPLIDO;MR01;1;11/4/2026;25/4/2026;abril;10147436;140;1;11/4/2026;13/4/2026;C27;4500125011;170;MR05;1;PRODRIGUEZ;14/4/2026;14/4/2026;24/4/2026;24/4/2026;C27;FERRETERA SAN LUIS;6;0;0;6;5000171589;5/5/2026;MR05;7;1;29/4/2026;LBARTON;;8000089919;6;1;LBARTON;5/5/2026;5/5/2026;14581;TALLER 05/05;LNASUTI;5/5/2026;4900441564;6;CDAVID;6/5/2026;5/5/2026;;;;;;;;;;;;;;;10;;5/5/2026;00005;SEDE;0;0;-5;0;6;0;0;;;;;;;5;;;;;;;;;;GESTION ROSARIO;5;;;1;1;
