CLIENTE;NRO. SOLPED;POS. SOLPED;REPARTOS;TIPO SOLPED;OPERADOR SOLPED;CODIGO ITEM;DESCRIPCION ITEM;CANTIDAD SOLICITADA;TIPO DE ITEM;ESTADO ITEM;CENTRO;PLAZO LOGISTICO;FECHA DE EMISION NECESIDAD;FECHA ENTREGA ESPERADA;MES ENTREGA;FECHA EMISION SOLPED;FECHA APROBACION SOLPED;GRUPO DE COMPRA;NRO. OC;POS. OC;ALMACEN OC;Q CANT. OC;OPERADOR OC;FECHA EMISION OC;FECHA APROBACION FINAL OC;PRIMERA FECHA ENTREGA OC;FECHA ENTREGA OC;GRUPO DE COMPRA OC;PROVEEDOR;ADJUDICADO EN OC;CANTIDAD PENDIENTE DE ADJUDICAR;CANTITAD TOTAL PENDIENTE RECEP.;CANTIDAD TOTAL RECEPCIONADA;NRO. RECEPCION;FECHA RECEPCION;ALMACEN RECEPCION 1;NRO POSICION RECEPCION 1;Q RECEP. DE OC;FECHA SELLO;OPERADOR RECEPCION;TEXTO COMENTARIO;NRO. VL;CANTIDAD PICKING;Q VL;OPERADOR PICKING;FECHA PICKING;FECHA CONTABILIZACION VL;NRO DE CARGA;TXT CARGA;RESPONSABLE DE CARGA;FECHA DE CARGA;NRO. ALMACENAMIENTO;CANTIDAD ALMACENADA;OPERADOR ALMACENAMIENTO;FECHA ALMACENAMIENTO (LOGIN);FECHA DE ALMACENAMIENTO SELLO;NRO. CONSUMO;CANT. CONSUMO;FECHA CONSUMO;TIEMPO DE APROBACION SOLPED;COLOCACION OC;TIEMPOS DE APROBACION OC;ENTREGA VA01/OC;PRIMERA RECEPCIÓN - ENTREGA;PRIMERA RECEPCIÓN - TIEMPOS RECEPCIÓN;TIEMPO PICKING;EMBALAJE;CAMION;TIEMPOS RECEPCION CLIENTE;ENTREGA AL CLIENTE;TIEMPO EMISION / ENTREGA;FECHA CUMPLIMIENTO FINAL UNIFICADA;COMPROMETIDOS;ENTREGADOS;NO ENTREGADOS;ENTREGADOS AT;ENTREGADOS FT;DIAS DE DEMORA;CLASIFICACION
00008 ABASTECIMIENTO;10119093;10;1;NB;EJUAREZ;1002606;FILTRO COMBUSTIBLE X UN;5;Materiales Stock;CUMPLIDO;MR01;1;10/4/2025;5/5/2025;mayo;10/4/2025;10/4/2025;F06;4500097147;20;2200;1;RPEREZ;15/4/2025;15/4/2025;5/5/2025;5/5/2025;F06;RATTO HNOS SA CFIA;5;0;0;5;5000131062;29/4/2025;2200;1;2;28/4/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;5;0;1;-7;1;0;0;0;0;0;25;28/4/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10119139;10;1;ZNOS;ERUARTE;1002472;FILTRO COMBUSTIBLE XUN;5;Materiales Stock;CUMPLIDO;MM01;1;10/4/2025;5/5/2025;mayo;10/4/2025;10/4/2025;C43;4500096943;10;2001;1;EFUNES;11/4/2025;11/4/2025;15/4/2025;15/4/2025;C43;DIESEL LANGE S.R.L;5;0;0;5;5000129830;15/4/2025;2200;1;1;15/4/2025;AITURRIETA;;;0;0;;;;;;;;;0;;;;;0;;0;1;0;-19;0;0;0;0;0;0;0;25;15/4/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10119139;20;1;ZNOS;ERUARTE;1002609;FILTRO AIRE PRIMARIO;3;Materiales Stock;CUMPLIDO;MM01;1;10/4/2025;5/5/2025;mayo;10/4/2025;10/4/2025;C43;4500096943;20;2001;1;EFUNES;11/4/2025;11/4/2025;15/4/2025;15/4/2025;C43;DIESEL LANGE S.R.L;3;0;0;3;5000129830;15/4/2025;2200;2;1;15/4/2025;AITURRIETA;;;0;0;;;;;;;;;0;;;;;0;;0;1;0;-19;0;0;0;0;0;0;0;25;15/4/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10119139;30;1;ZNOS;ERUARTE;1003057;ELEMENTO FILTRO DE AIRE PRIMARIO;2;Materiales Stock;CUMPLIDO;MM01;1;10/4/2025;5/5/2025;mayo;10/4/2025;10/4/2025;C43;4500096943;30;2001;1;EFUNES;11/4/2025;11/4/2025;15/4/2025;15/4/2025;C43;DIESEL LANGE S.R.L;2;0;0;2;5000129830;15/4/2025;2200;3;1;15/4/2025;AITURRIETA;;;0;0;;;;;;;;;0;;;;;0;;0;1;0;-19;0;0;0;0;0;0;0;25;15/4/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10119191;10;1;NB;EJUAREZ;1001684;DELANTALDESCARNE0.60X1.20CONREFUERZO;36;Materiales Stock;CUMPLIDO;MR01;1;11/4/2025;2/5/2025;mayo;11/4/2025;11/4/2025;C28;4500097502;20;2200;1;GJULIANI;21/4/2025;21/4/2025;30/4/2025;9/5/2025;C28;GRUPO AIVIL SRL;36;0;0;36;5000131447;5/5/2025;2200;1;1;5/5/2025;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;10;0;-1;5;0;0;0;0;0;0;21;5/5/2025;1;1;;;1;3;COMPRAS SEDE
00008 ABASTECIMIENTO;10119192;10;1;NB;EJUAREZ;1001717;PROTECTOR FACIAL BURBUJA INCOLORO;36;Materiales Stock;CUMPLIDO;MR01;1;11/4/2025;2/5/2025;mayo;11/4/2025;11/4/2025;C28;4500096958;10;2200;1;GJULIANI;11/4/2025;11/4/2025;29/4/2025;29/4/2025;C28;FERRETERA SAN LUIS;36;0;0;36;5000129949;16/4/2025;2200;1;1;16/4/2025;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;0;0;-2;-13;0;0;0;0;0;0;21;16/4/2025;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10119193;10;1;NB;EJUAREZ;1001850;MALETIN PNOTEBOOK 15.6;3;Materiales Stock;CUMPLIDO;MR01;1;11/4/2025;2/5/2025;mayo;11/4/2025;11/4/2025;C05;4500097323;30;2200;1;GJULIANI;16/4/2025;16/4/2025;25/4/2025;25/4/2025;C05;TOOLSOFT S.R.L.;3;0;0;3;5000130364;23/4/2025;2200;3;1;21/4/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;5;0;-6;-4;2;0;0;0;0;0;21;21/4/2025;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10119197;10;1;NB;EJUAREZ;1002566;FILTRO LINEA COMBUSTIBLE;9;Materiales Stock;CUMPLIDO;MR01;1;11/4/2025;6/5/2025;mayo;11/4/2025;11/4/2025;F07;4500097862;30;2200;1;RPEREZ;25/4/2025;25/4/2025;6/5/2025;6/5/2025;F07;SERVICIOS VIALES DE STA. FE SA;9;0;0;9;5000131181;30/4/2025;2200;3;1;29/4/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;14;0;1;-7;1;0;0;0;0;0;25;29/4/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10119202;10;1;NB;EJUAREZ;1002937;FILTRO AIRE ACONDICIONADO CABINA EX;2;Materiales Stock;CUMPLIDO;MM01;1;11/4/2025;2/5/2025;mayo;11/4/2025;11/4/2025;F10;4500097491;20;3200;1;RPEREZ;21/4/2025;21/4/2025;2/5/2025;2/5/2025;F07;ESCANDINAVIA DEL PLATA SA;2;0;0;2;5000131035;29/4/2025;3200;2;1;29/4/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;10;0;1;-3;0;0;0;0;0;0;21;29/4/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10119203;10;1;NB;EJUAREZ;1003057;ELEMENTO FILTRO DE AIRE PRIMARIO;6;Materiales Stock;CUMPLIDO;MM01;5;11/4/2025;6/5/2025;mayo;11/4/2025;11/4/2025;F04;4500097770;40;MM08;2;RPEREZ;24/4/2025;24/4/2025;6/5/2025;2/5/2025;F03;RATTO HNOS SA CFIA;6;0;0;6;5000131058;29/4/2025;MM08;1;1;29/4/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;13;0;5;-7;0;0;0;0;0;0;25;29/4/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10119209;10;1;ZNOS;MLARRETA;1003057;ELEMENTO FILTRO DE AIRE PRIMARIO;2;Materiales Stock;CUMPLIDO;MM01;1;11/4/2025;6/5/2025;mayo;11/4/2025;11/4/2025;C43;4500096969;10;2200;1;EFUNES;11/4/2025;11/4/2025;14/4/2025;14/4/2025;C43;DIESEL LANGE S.R.L;2;0;0;2;5000129832;15/4/2025;2200;1;1;15/4/2025;AITURRIETA;;;0;0;;;;;;;;;0;;;;;0;;0;0;0;-21;1;0;0;0;0;0;0;25;15/4/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10119313;10;1;NB;EJUAREZ;1002557;FILTRO COMBUSTIBLE XUN;4;Materiales Stock;CUMPLIDO;MR01;1;14/4/2025;9/5/2025;mayo;14/4/2025;14/4/2025;F06;4500097975;30;2200;1;RPEREZ;28/4/2025;28/4/2025;7/5/2025;16/5/2025;C29;RATTO HNOS SA CFIA;4;0;0;4;5000131454;5/5/2025;2200;1;1;5/5/2025;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;14;0;-1;-2;0;0;0;0;0;0;25;5/5/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10119314;10;1;NB;EJUAREZ;1003057;ELEMENTO FILTRO DE AIRE PRIMARIO;4;Materiales Stock;CUMPLIDO;MR01;1;14/4/2025;9/5/2025;mayo;14/4/2025;14/4/2025;F04;4500097975;40;2200;1;RPEREZ;28/4/2025;28/4/2025;7/5/2025;11/7/2025;C29;RATTO HNOS SA CFIA;4;0;0;4;5000138695;15/7/2025;2200;1;1;15/7/2025;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;14;0;-1;69;0;0;0;0;0;0;25;15/7/2025;1;1;;;1;67;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10119315;10;1;NB;EJUAREZ;1003058;KIT FILTRO COMBUSTIBLE COMPLETO;4;Materiales Stock;CUMPLIDO;MR01;1;14/4/2025;9/5/2025;mayo;14/4/2025;14/4/2025;F06;4500097975;50;2200;1;RPEREZ;28/4/2025;28/4/2025;7/5/2025;16/5/2025;C29;RATTO HNOS SA CFIA;4;0;0;4;5000131454;5/5/2025;2200;2;1;5/5/2025;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;14;0;-1;-2;0;0;0;0;0;0;25;5/5/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10119322;10;1;NB;EJUAREZ;1001706;GUANTE LATEX USO MEDICINAL CAJA X 100 UN;8;Materiales Stock;CUMPLIDO;MM01;1;14/4/2025;5/5/2025;mayo;14/4/2025;14/4/2025;C28;4500097058;20;2200;1;GJULIANI;14/4/2025;14/4/2025;5/5/2025;2/5/2025;C28;GILIGROUP S.A.S.;8;0;0;8;5000129886;16/4/2025;2200;2;1;15/4/2025;AITURRIETA;;;0;0;;;;;;;;;0;;;;;0;;0;0;0;1;-20;1;0;0;0;0;0;21;15/4/2025;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10119323;10;1;NB;EJUAREZ;1001708;GUANTE POLIAMIDA LAMINADO PALMAPU-TALLE9;537;Materiales Stock;CUMPLIDO;MM01;1;14/4/2025;5/5/2025;mayo;14/4/2025;14/4/2025;C28;4500097058;10;2200;1;GJULIANI;14/4/2025;14/4/2025;5/5/2025;2/5/2025;C28;GILIGROUP S.A.S.;537;0;0;537;5000130805;25/4/2025;2200;1;2;25/4/2025;AITURRIETA;;;0;0;;;;;;;;;0;;;;;0;;0;0;0;1;-10;0;0;0;0;0;0;21;25/4/2025;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10119325;10;1;NB;EJUAREZ;1001858;PILAS RECARGABLES AAA SUELTA X UNIDAD;22;Materiales Stock;CUMPLIDO;MM01;1;14/4/2025;5/5/2025;mayo;14/4/2025;14/4/2025;C05;4500097294;10;2200;1;MALVAREZ;16/4/2025;16/4/2025;22/4/2025;22/4/2025;C05;LACIAR LEANDRO ADOLFO;22;0;0;22;5000130391;23/4/2025;2200;1;1;22/4/2025;AITURRIETA;;;0;0;;;;;;;;;0;;;;;0;;0;2;0;-12;0;1;0;0;0;0;0;21;22/4/2025;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10119329;10;1;NB;EJUAREZ;1002907;FILTRO TRAMPA AGUA XUN;5;Materiales Stock;CUMPLIDO;MM01;1;14/4/2025;9/5/2025;mayo;14/4/2025;14/4/2025;F13;4500097770;20;3200;2;RPEREZ;24/4/2025;24/4/2025;9/5/2025;2/5/2025;F03;RATTO HNOS SA CFIA;5;0;0;5;5000131057;29/4/2025;3200;2;1;28/4/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;10;0;1;-11;1;0;0;0;0;0;25;28/4/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10119407;10;1;NB;EJUAREZ;1000042;BOTIQUIN 1ROS. AUXILIOS N 6;61;Materiales Stock;CUMPLIDO;MR01;1;21/4/2025;6/5/2025;mayo;15/4/2025;15/4/2025;C28;4500097502;10;2200;1;GJULIANI;21/4/2025;21/4/2025;;30/4/2025;C28;GRUPO AIVIL SRL;61;0;0;61;5000131066;29/4/2025;2200;1;1;28/4/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;6;0;-739377;0;1;0;0;0;0;0;15;28/4/2025;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10119417;10;1;NB;EJUAREZ;1001686;ANTEOJO GRIS;220;Materiales Stock;CUMPLIDO;MM01;1;15/4/2025;6/5/2025;mayo;15/4/2025;15/4/2025;C28;4500097153;20;2200;1;GJULIANI;15/4/2025;15/4/2025;2/5/2025;2/5/2025;C28;GILIGROUP S.A.S.;220;0;0;220;5000130070;17/4/2025;2200;2;1;16/4/2025;AITURRIETA;;;0;0;;;;;;;;;0;;;;;0;;0;0;0;-3;-16;1;0;0;0;0;0;21;16/4/2025;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10119418;10;1;NB;EJUAREZ;1001773;CHALECOMICROPERFAMARILLOCONREFLECTIVO;228;Materiales Stock;CUMPLIDO;MM01;1;15/4/2025;6/5/2025;mayo;15/4/2025;15/4/2025;C28;4500097153;10;2200;1;GJULIANI;15/4/2025;15/4/2025;2/5/2025;2/5/2025;C28;GILIGROUP S.A.S.;228;0;0;228;5000130806;25/4/2025;2200;1;2;25/4/2025;AITURRIETA;;;0;0;;;;;;;;;0;;;;;0;;0;0;0;-3;-7;0;0;0;0;0;0;21;25/4/2025;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10119497;10;1;NB;EJUAREZ;1001772;BANDERIN ROJO Y BLANCO 500MM X 700MM XUN;18;Materiales Stock;CUMPLIDO;MR01;1;16/4/2025;7/5/2025;mayo;16/4/2025;16/4/2025;C28;4500097308;10;2200;1;GJULIANI;16/4/2025;16/4/2025;2/5/2025;2/5/2025;C28;FERRETERA SAN LUIS;18;0;0;18;5000130715;25/4/2025;2200;1;1;25/4/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;0;0;-4;-7;0;0;0;0;0;0;21;25/4/2025;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10119498;10;1;NB;EJUAREZ;1001790;ACEITE 15W40  X 205L;8;Materiales Stock;CUMPLIDO;MR01;1;16/4/2025;2/5/2025;mayo;16/4/2025;16/4/2025;L01;4500097693;10;2200;1;WVENTURINI;23/4/2025;8/5/2025;2/5/2025;2/5/2025;L01;YPF S.A.;8;0;0;8;5000130983;29/4/2025;2200;1;1;29/4/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;7;15;1;-3;0;0;0;0;0;0;16;29/4/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10119500;10;1;NB;EJUAREZ;1001830;CUBIERTA 295 80 R22.5;4;Materiales Stock;CUMPLIDO;MR01;1;16/4/2025;2/5/2025;mayo;16/4/2025;16/4/2025;C48;4500097536;10;2200;1;WVENTURINI;22/4/2025;22/4/2025;2/5/2025;2/5/2025;C48;GOMERIA ALICIA S.A.;4;0;0;4;5000131009;29/4/2025;2200;1;1;29/4/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;6;0;1;-3;0;0;0;0;0;0;16;29/4/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10119501;10;1;NB;EJUAREZ;1001841;CAMARA 12.00 R20;32;Materiales Stock;CUMPLIDO;MR01;1;16/4/2025;2/5/2025;mayo;16/4/2025;16/4/2025;C52;4500097707;20;2200;1;WVENTURINI;23/4/2025;23/4/2025;2/5/2025;2/5/2025;C52;OSVALDO L.SANTILLI E HIJOS S.A;32;0;0;32;5000131575;6/5/2025;2200;2;1;6/5/2025;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;7;0;1;4;0;0;0;0;0;0;16;6/5/2025;1;1;;;1;4;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10119503;10;1;NB;EJUAREZ;1002935;FILTRO AIRE COMBUSTIBLE;5;Materiales Stock;CUMPLIDO;MR01;1;16/4/2025;6/5/2025;mayo;16/4/2025;16/4/2025;F04;4500097809;10;2200;1;RPEREZ;24/4/2025;24/4/2025;6/5/2025;6/5/2025;F04;ESCANDINAVIA DEL PLATA SA;5;0;0;5;5000131226;30/4/2025;2200;1;1;30/4/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;8;0;1;-6;0;0;0;0;0;0;20;30/4/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10119504;10;1;NB;EJUAREZ;1003046;FILTRO AIRE SECUNDARIO;3;Materiales Stock;CUMPLIDO;MR01;1;16/4/2025;6/5/2025;mayo;16/4/2025;16/4/2025;F04;4500097809;20;2200;1;RPEREZ;24/4/2025;24/4/2025;6/5/2025;6/5/2025;F04;ESCANDINAVIA DEL PLATA SA;3;0;0;3;5000131226;30/4/2025;2200;2;1;30/4/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;8;0;1;-6;0;0;0;0;0;0;20;30/4/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10119505;10;1;NB;EJUAREZ;1003290;FILTRO CENTRAL HIDRAULICO;6;Materiales Stock;CUMPLIDO;MR01;1;16/4/2025;2/5/2025;mayo;16/4/2025;16/4/2025;F07;4500097862;10;2200;1;RPEREZ;25/4/2025;25/4/2025;2/5/2025;2/5/2025;F07;SERVICIOS VIALES DE STA. FE SA;6;0;0;6;5000131181;30/4/2025;2200;1;1;29/4/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;9;0;1;-3;1;0;0;0;0;0;16;29/4/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10119506;10;1;NB;EJUAREZ;1003450;MAZA XUN;1;Materiales Stock;CUMPLIDO;MR01;1;16/4/2025;2/5/2025;mayo;16/4/2025;16/4/2025;C29;4500097544;10;2200;1;RPEREZ;22/4/2025;22/4/2025;2/5/2025;2/5/2025;C29;AURELIA SACIYF;1;0;0;1;5000130663;25/4/2025;2200;1;1;25/4/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;6;0;1;-7;0;0;0;0;0;0;16;25/4/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10119507;10;1;NB;EJUAREZ;1003826;ALARMA DE RETROCESO;4;Materiales Stock;CUMPLIDO;MR01;1;16/4/2025;2/5/2025;mayo;16/4/2025;16/4/2025;C29;4500097794;10;2200;1;WVENTURINI;24/4/2025;25/4/2025;15/6/2025;12/7/2025;C29;IGARRETA MAQUINAS S.A.;4;0;0;4;5000138610;14/7/2025;2200;1;1;14/7/2025;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;8;1;45;29;0;0;0;0;0;0;16;14/7/2025;1;1;;;1;73;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10119508;10;1;NB;EJUAREZ;1003953;BATERIA 12V 75AMP;5;Materiales Stock;CUMPLIDO;MR01;1;16/4/2025;2/5/2025;mayo;16/4/2025;16/4/2025;C03;4500097426;10;2200;1;WVENTURINI;21/4/2025;21/4/2025;2/5/2025;2/5/2025;C03;CREMER ACUMULADORES S.R.L.;5;0;0;5;5000130323;22/4/2025;2200;1;1;22/4/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;5;0;1;-10;0;0;0;0;0;0;16;22/4/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10119509;10;1;NB;EJUAREZ;1004056;FUSIBLE 65A;12;Materiales Stock;CUMPLIDO;MR01;1;16/4/2025;12/5/2025;mayo;16/4/2025;16/4/2025;C29;4500098462;10;2200;1;RPEREZ;6/5/2025;6/5/2025;20/5/2025;20/5/2025;C29;IGARRETA MAQUINAS S.A.;12;0;0;12;5000133502;26/5/2025;2200;1;1;26/5/2025;FDEICAS;;;0;0;;;;;;;;;0;;;;;0;;0;20;0;9;6;0;0;0;0;0;0;26;26/5/2025;1;1;;;1;14;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10119510;10;1;NB;EJUAREZ;1004057;FUSIBLE 30A;10;Materiales Stock;CUMPLIDO PARCIAL;MR01;1;16/4/2025;12/5/2025;mayo;16/4/2025;16/4/2025;C29;4500097551;40;2200;1;RPEREZ;22/4/2025;22/4/2025;12/5/2025;13/6/2025;C03;BOSCO GERMAN, BOSCO LUCIO Y BOSCO;10;0;1;9;5000131289;2/5/2025;;0;1;2/5/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;6;0;1;-10;0;0;0;0;0;0;0;;1;;1;;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10119511;10;1;NB;EJUAREZ;1001786;ACEITE ISO 46 HIDRAULICO  X 205L;3;Materiales Stock;CUMPLIDO;MM01;1;16/4/2025;2/5/2025;mayo;16/4/2025;16/4/2025;L01;4500097694;30;3200;1;WVENTURINI;23/4/2025;8/5/2025;2/5/2025;2/5/2025;L01;YPF S.A.;3;0;0;3;5000130982;29/4/2025;3200;3;1;29/4/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;7;15;1;-3;0;0;0;0;0;0;16;29/4/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10119512;10;1;NB;EJUAREZ;1001791;ACEITE SAE 30 X 205L;4;Materiales Stock;CUMPLIDO;MM01;1;16/4/2025;2/5/2025;mayo;16/4/2025;16/4/2025;L01;4500097694;20;3200;1;WVENTURINI;23/4/2025;8/5/2025;2/5/2025;2/5/2025;L01;YPF S.A.;4;0;0;4;5000130982;29/4/2025;3200;2;1;29/4/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;7;15;1;-3;0;0;0;0;0;0;16;29/4/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10119513;10;1;NB;EJUAREZ;1001792;ACEITE SAE 50  X 205L;5;Materiales Stock;CUMPLIDO;MM01;1;16/4/2025;2/5/2025;mayo;16/4/2025;16/4/2025;L01;4500097694;10;3200;1;WVENTURINI;23/4/2025;8/5/2025;2/5/2025;2/5/2025;L01;YPF S.A.;5;0;0;5;5000130982;29/4/2025;3200;1;1;29/4/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;7;15;1;-3;0;0;0;0;0;0;16;29/4/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10119514;10;1;NB;EJUAREZ;1001824;CUBIERTA 295 80 R22.5;10;Materiales Stock;CUMPLIDO;MM01;5;21/4/2025;2/5/2025;mayo;16/4/2025;16/4/2025;C48;4500097841;20;MM08;1;WVENTURINI;25/4/2025;30/4/2025;2/5/2025;2/5/2025;C48;NEUMATICOS VERONA S.R.L.;10;0;0;10;5000131463;5/5/2025;MM08;2;1;5/5/2025;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;9;5;5;3;0;0;0;0;0;0;11;5/5/2025;1;1;;;1;3;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10119515;10;1;NB;EJUAREZ;1001842;PROTECTOR P CAMARA 12.00;16;Materiales Stock;CUMPLIDO;MM01;1;16/4/2025;12/5/2025;mayo;16/4/2025;16/4/2025;C52;4500097708;10;3200;1;WVENTURINI;23/4/2025;23/4/2025;12/5/2025;12/5/2025;C52;OSVALDO L.SANTILLI E HIJOS S.A;16;0;0;16;5000131570;6/5/2025;3200;1;1;6/5/2025;LNASUTI;;;0;0;;;;;;;;;0;;;;;0;;0;7;0;1;-6;0;0;0;0;0;0;26;6/5/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10119516;10;1;NB;EJUAREZ;1001868;FILMSTRECHMANUALXBOBINAx2,70KG;16;Materiales Stock;CUMPLIDO;MM01;1;16/4/2025;2/5/2025;mayo;16/4/2025;16/4/2025;C17;4500097542;10;2200;1;MALVAREZ;22/4/2025;22/4/2025;30/4/2025;30/4/2025;C17;PRANAMAR S.R.L.;16;0;0;16;5000130389;23/4/2025;2200;1;1;23/4/2025;AITURRIETA;;;0;0;;;;;;;;;0;;;;;0;;0;6;0;-1;-7;0;0;0;0;0;0;16;23/4/2025;1;1;;1;;;COMPRAS SEDE
00008 ABASTECIMIENTO;10119517;10;1;NB;EJUAREZ;1002212;CORREA DE ALTERNADOR;5;Materiales Stock;CUMPLIDO;MM01;5;16/4/2025;2/5/2025;mayo;16/4/2025;16/4/2025;C29;4500097760;10;MM08;1;RPEREZ;24/4/2025;24/4/2025;2/5/2025;2/5/2025;C29;DISTRIBUIDORA TRIGOMA DE BERTO;5;0;0;5;5000131075;30/4/2025;MM08;1;1;28/4/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;8;0;5;-4;2;0;0;0;0;0;16;28/4/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10119518;10;1;NB;EJUAREZ;1002297;PLACA VOLVO;4;Materiales Stock;CUMPLIDO;MM01;1;16/4/2025;12/5/2025;mayo;16/4/2025;16/4/2025;G02;4500097813;10;2200;1;HROLDAN;24/4/2025;24/4/2025;12/5/2025;12/5/2025;G02;ESCANDINAVIA DEL PLATA SA;4;0;0;4;5000131662;6/5/2025;2200;1;1;6/5/2025;AITURRIETA;;;0;0;;;;;;;;;0;;;;;0;;0;8;0;1;-6;0;0;0;0;0;0;26;6/5/2025;1;1;;1;;;COMPRAS EQUIPOS
00008 ABASTECIMIENTO;10119519;10;1;NB;EJUAREZ;1002514;FILTRO ACEITE;5;Materiales Stock;CUMPLIDO;MM01;1;16/4/2025;12/5/2025;mayo;16/4/2025;16/4/2025;F03;4500097770;10;3200;2;RPEREZ;24/4/2025;24/4/2025;12/5/2025;2/5/2025;F03;RATTO HNOS SA CFIA;5;0;0;5;5000131057;29/4/2025;3200;1;1;28/4/2025;FGORGONA;;;0;0;;;;;;;;;0;;;;;0;;0;8;0;1;-14;1;0;0;0;0;0;26;28/4/2025;1;1;;1;;;COMPRAS EQUIPOS
